Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2022;8483 ;8687;11113;82836;3;12.00;7;5;0;2;235;195;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM SAL DOM MAÑ BC SEN FEM IDB Boston Techado;BALONCESTO;SENIOR ;FUSION;FEMENINO;Salamanca
2022;8483 ;8687;11113;82120;7;10.00;7;3;0;4;230;163;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM SAL DOM MAÑ BC SEN FEM IDB Boston Techado;BALONCESTO;SENIOR ;A.D.C. FILIPENSES;FEMENINO;Salamanca
2022;8483 ;8687;11113;83928;6;10.00;6;4;0;2;184;158;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM SAL DOM MAÑ BC SEN FEM IDB Boston Techado;BALONCESTO;SENIOR ;LAS CHICAS DE AZUL;FEMENINO;Salamanca
2022;8483 ;8687;11113;82896;8;10.00;7;3;0;4;190;209;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM SAL DOM MAÑ BC SEN FEM IDB Boston Techado;BALONCESTO;SENIOR ;Drink Team;FEMENINO;Salamanca
2022;8483 ;8687;11113;82095;9;7.00;6;1;0;5;151;182;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM SAL DOM MAÑ BC SEN FEM IDB Boston Techado;BALONCESTO;SENIOR ;MARAVILLAS;FEMENINO;Salamanca
2022;8483 ;8687;11113;83005;10;7.00;7;0;0;7;138;369;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM SAL DOM MAÑ BC SEN FEM IDB Boston Techado;BALONCESTO;SENIOR ;C.R.Guindalera Gindatroters;FEMENINO;Salamanca
2022;8483 ;8687;11113;83916;11;7.00;7;1;0;6;179;264;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;JDM SAL DOM MAÑ BC SEN FEM IDB Boston Techado;BALONCESTO;SENIOR ;COLEGIO JESÚS MAESTRO;FEMENINO;Salamanca
2022;8477 ;8679;11409;85490;1;11.00;6;5;0;1;270;122;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC CADETE MAS GR.2;BALONCESTO;CADETE ;MV;MASCULINO	Hortaleza
2022;8477 ;8679;11409;85785;4;9.00;6;3;0;3;157;260;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC CADETE MAS GR.2;BALONCESTO;CADETE ;International College Spain B;MASCULINO	Hortaleza
2022;8477 ;8679;11409;86570;3;10.00;6;5;0;0;272;126;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC CADETE MAS GR.2;BALONCESTO;CADETE ;Hastings school;MASCULINO	Hortaleza
2022;8477 ;8679;11409;85423;2;11.00;6;5;0;1;267;127;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC CADETE MAS GR.2;BALONCESTO;CADETE ;Colegio Madrid - Fundacion Santa Maria;MASCULINO	Hortaleza
2022;8477 ;8679;11409;85378;6;8.00;6;2;0;4;178;192;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC CADETE MAS GR.2;BALONCESTO;CADETE ;CD DINAMICA B;MASCULINO	Hortaleza
2022;8477 ;8679;11409;85832;5;9.00;6;3;0;3;228;239;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC CADETE MAS GR.2;BALONCESTO;CADETE ;BASKET CFV;MASCULINO	Hortaleza
2022;8477 ;8679;11409;86141;7;4.00;6;0;0;5;75;295;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC CADETE MAS GR.2;BALONCESTO;CADETE ;CDE,EL VALLE;MASCULINO	Hortaleza
2022;8477 ;8679;11409;86009;8;3.00;6;1;0;3;89;175;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC CADETE MAS GR.2;BALONCESTO;CADETE ;C.B. PIZARRO CAMPUS ÁVILA;MASCULINO	Hortaleza
2022;8477 ;8679;11406;87141;1;10.00;5;5;0;0;249;75;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.4;BALONCESTO;INFANTIL ;GAUDEM;MASCULINO	Hortaleza
2022;8477 ;8679;11406;86140;2;10.00;5;5;0;0;232;73;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.4;BALONCESTO;INFANTIL ;Pablo Picasso;MASCULINO	Hortaleza
2022;8477 ;8679;11406;85974;3;8.00;5;3;0;2;168;135;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.4;BALONCESTO;INFANTIL ;La Torre de Hortaleza;MASCULINO	Hortaleza
2022;8477 ;8679;11406;84798;4;7.00;5;2;0;3;121;161;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.4;BALONCESTO;INFANTIL ;GREENWICH MASC VERDE;MASCULINO	Hortaleza
2022;8477 ;8679;11406;85790;6;6.00;5;1;0;4;98;218;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.4;BALONCESTO;INFANTIL ;International College Spain;MASCULINO	Hortaleza
2022;8477 ;8679;11406;85314;5;7.00;5;2;0;3;96;185;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.4;BALONCESTO;INFANTIL ;SAN PEDRO APOSTOL DO A;MASCULINO	Hortaleza
2022;8477 ;8679;11406;87047;7;6.00;6;0;0;6;102;219;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.4;BALONCESTO;INFANTIL ;SPÍNOLA CHAMARTÍN;MASCULINO	Hortaleza
2022;8477 ;8679;11403;85425;4;9.00;5;4;0;1;143;58;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.1;BALONCESTO;INFANTIL ;Colegio Madrid - Fundacion Santa Maria ``A´´;MASCULINO	Hortaleza
2022;8477 ;8679;11403;85319;3;9.00;5;4;0;1;174;87;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.1;BALONCESTO;INFANTIL ;CD DINAMICA A;MASCULINO	Hortaleza
2022;8477 ;8679;11403;86628;1;10.00;6;4;0;2;218;114;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.1;BALONCESTO;INFANTIL ;CD Las Rosas;MASCULINO	Hortaleza
2022;8477 ;8679;11403;85510;2;9.00;5;4;0;1;127;93;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.1;BALONCESTO;INFANTIL ;MV "A";MASCULINO	Hortaleza
2022;8477 ;8679;11403;84830;5;8.00;6;2;0;4;148;111;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.1;BALONCESTO;INFANTIL ;GREENWICH MASC AMARILLO;MASCULINO	Hortaleza
2022;8477 ;8679;11403;86397;6;6.00;6;1;0;4;76;178;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.1;BALONCESTO;INFANTIL ;Hastings school B;MASCULINO	Hortaleza
2022;8477 ;8679;11403;85756;7;5.00;5;0;0;5;40;285;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.1;BALONCESTO;INFANTIL ;A.D Joigny;MASCULINO	Hortaleza
2022;8477 ;8679;11404;85412;1;12.00;6;6;0;0;294;78;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.2;BALONCESTO;INFANTIL ;LICEO FRANCÉS 09;MASCULINO	Hortaleza
2022;8477 ;8679;11404;87033;2;12.00;6;6;0;0;247;63;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.2;BALONCESTO;INFANTIL ;FEFC SANTA CATALINA DE SENA;MASCULINO	Hortaleza
2022;8477 ;8679;11404;86066;3;10.00;6;4;0;2;187;177;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.2;BALONCESTO;INFANTIL ;MONTESSORI C;MASCULINO	Hortaleza
2022;8477 ;8679;11404;85180;4;9.00;6;3;0;3;152;218;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.2;BALONCESTO;INFANTIL ;SCF ;MASCULINO	Hortaleza
2022;8477 ;8679;11404;86568;5;8.00;6;2;0;4;139;156;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.2;BALONCESTO;INFANTIL ;CEU San Pablo Sanchinarro A;MASCULINO	Hortaleza
2022;8477 ;8679;11404;86142;6;7.00;6;1;0;5;112;261;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.2;BALONCESTO;INFANTIL ;Inmaculada Concepción ;MASCULINO	Hortaleza
2022;8477 ;8679;11404;85823;7;6.00;5;1;0;4;171;194;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.2;BALONCESTO;INFANTIL ;BASKET CFV;MASCULINO	Hortaleza
2022;8477 ;8679;11404;85514;8;5.00;5;0;0;5;75;230;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.2;BALONCESTO;INFANTIL ;MV "B";MASCULINO	Hortaleza
2022;8477 ;8679;11405;85468;1;12.00;6;6;0;0;342;124;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.3;BALONCESTO;INFANTIL ;Jara Club;MASCULINO	Hortaleza
2022;8477 ;8679;11405;85267;3;10.00;6;4;0;2;154;157;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.3;BALONCESTO;INFANTIL ;HIGHLANDS EL ENCINAR;MASCULINO	Hortaleza
2022;8477 ;8679;11405;85953;2;10.00;6;4;0;2;276;122;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.3;BALONCESTO;INFANTIL ;MONTESSORI A;MASCULINO	Hortaleza
2022;8477 ;8679;11405;85332;6;7.00;6;1;0;5;119;248;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.3;BALONCESTO;INFANTIL ;CD DINAMICA B;MASCULINO	Hortaleza
2022;8477 ;8679;11405;85430;4;8.00;5;3;0;2;99;146;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.3;BALONCESTO;INFANTIL ;Colegio Madrid - Fundacion Santa Maria ``B´´;MASCULINO	Hortaleza
2022;8477 ;8679;11405;86569;7;7.00;6;1;0;5;113;226;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.3;BALONCESTO;INFANTIL ;CEU San Pablo Sanchinarro B;MASCULINO	Hortaleza
2022;8477 ;8679;11405;86400;5;8.00;5;4;0;0;190;76;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.3;BALONCESTO;INFANTIL ;Hastings school A;MASCULINO	Hortaleza
2022;8477 ;8679;11405;85403;8;6.00;6;0;0;6;63;257;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF MAS GR.3;BALONCESTO;INFANTIL ;LICEO FRANCÉS 10;MASCULINO	Hortaleza
2022;8477 ;8679;11399;87031;1;9.00;5;4;0;1;114;92;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF FEM GR.1;BALONCESTO;INFANTIL ;FEFC SANTA CATALINA DE SENA;FEMENINO	Hortaleza
2022;8477 ;8679;11399;85344;6;7.00;5;2;0;3;112;97;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF FEM GR.1;BALONCESTO;INFANTIL ;CD DINAMICA A;FEMENINO	Hortaleza
2022;8477 ;8679;11399;86733;2;8.00;4;4;0;0;146;42;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF FEM GR.1;BALONCESTO;INFANTIL ;HALCONES;FEMENINO	Hortaleza
2022;8477 ;8679;11399;85970;5;7.00;4;3;0;1;93;58;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF FEM GR.1;BALONCESTO;INFANTIL ;La Torre de Hortaleza Azul;FEMENINO	Hortaleza
2022;8477 ;8679;11399;84569;3;8.00;6;2;0;4;143;122;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF FEM GR.1;BALONCESTO;INFANTIL ;ALDEAFUENTE A;FEMENINO	Hortaleza
2022;8477 ;8679;11399;85706;4;7.00;5;2;0;3;97;121;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF FEM GR.1;BALONCESTO;INFANTIL ;A.D Joigny;FEMENINO	Hortaleza
2022;8477 ;8679;11399;86762;7;5.00;5;0;0;5;47;220;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR BC INF FEM GR.1;BALONCESTO;INFANTIL ;CEU San Pablo Sanchinarro;FEMENINO	Hortaleza
2022;8477 ;8679;11218;85242;1;13.00;6;4;1;1;22;12;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F7 CAD GR.1;FUTBOL 7;CADETE ;CLUB DEPORTIVO CASTILLA CHAMARTÍN;MASCULINO	Hortaleza
2022;8477 ;8679;11218;88293;5;9.00;5;3;0;2;18;14;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F7 CAD GR.1;FUTBOL 7;CADETE ;STELLA MARIS;MASCULINO	Hortaleza
2022;8477 ;8679;11218;84712;2;12.00;5;4;0;1;15;7;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F7 CAD GR.1;FUTBOL 7;CADETE ;NAIF;MASCULINO	Hortaleza
2022;8477 ;8679;11218;88023;6;9.00;5;3;0;2;13;11;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F7 CAD GR.1;FUTBOL 7;CADETE ;Fco.Fdez.Ochoa "A";MASCULINO	Hortaleza
2022;8477 ;8679;11218;84761;3;12.00;5;4;0;1;26;7;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F7 CAD GR.1;FUTBOL 7;CADETE ;CD NEWMAN;MASCULINO	Hortaleza
2022;8477 ;8679;11218;85022;4;10.00;6;3;1;2;15;13;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F7 CAD GR.1;FUTBOL 7;CADETE ;HIGHLANDS EL ENCINAR "B";MASCULINO	Hortaleza
2022;8477 ;8679;11218;88031;7;6.00;5;2;0;3;10;16;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F7 CAD GR.1;FUTBOL 7;CADETE ;CDM LA DEHESA;MASCULINO	Hortaleza
2022;8477 ;8679;11218;86276;8;.00;5;0;0;5;5;20;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F7 CAD GR.1;FUTBOL 7;CADETE ;AGRUPACIÓN DEPORTIVA EL PARDO;MASCULINO	Hortaleza
2022;8477 ;8679;11218;88024;9;.00;6;0;0;6;6;30;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F7 CAD GR.1;FUTBOL 7;CADETE ;Fco.Fdez.Ochoa "B";MASCULINO	Hortaleza
2022;8477 ;8679;11209;85778;1;18.00;6;6;0;0;23;10;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;E.F. TEJAR;MASCULINO	Hortaleza
2022;8477 ;8679;11209;84988;2;13.00;6;4;1;1;32;17;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;Asociación Juvenil Jara Club;MASCULINO	Hortaleza
2022;8477 ;8679;11209;84666;4;12.00;5;4;0;1;28;9;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;CD RETIROAS;MASCULINO	Hortaleza
2022;8477 ;8679;11209;86740;3;13.00;6;4;1;1;19;12;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;CHAMARTIN FC B;MASCULINO	Hortaleza
2022;8477 ;8679;11209;85881;5;9.00;5;2;3;0;23;12;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;C.D.E PARQUE ROMA;MASCULINO	Hortaleza
2022;8477 ;8679;11209;84558;6;9.00;6;3;0;3;27;34;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;AMIDECU 08;MASCULINO	Hortaleza
2022;8477 ;8679;11209;84623;7;7.00;5;2;1;2;16;15;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;AMIDECU AZUL;MASCULINO	Hortaleza
2022;8477 ;8679;11209;85182;8;7.00;6;2;1;3;25;25;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;RACING ARGUELLES LX;MASCULINO	Hortaleza
2022;8477 ;8679;11209;87336;10;4.00;5;1;1;3;13;19;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;CHAMARTIN FC D;MASCULINO	Hortaleza
2022;8477 ;8679;11209;84674;9;5.00;6;1;2;3;13;19;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;RUNNYMEDE;MASCULINO	Hortaleza
2022;8477 ;8679;11209;87339;13;.00;5;0;0;5;6;23;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;CHAMARTIN FC F;MASCULINO	Hortaleza
2022;8477 ;8679;11209;86076;11;3.00;6;1;0;5;8;31;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;ATLETICO CHIBOI;MASCULINO	Hortaleza
2022;8477 ;8679;11209;86729;12;1.00;5;1;0;3;11;18;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 CADETE GR.1;FUTBOL 11;CADETE ;LA MERCED;MASCULINO	Hortaleza
2022;8477 ;8679;11207;85741;2;12.00;6;4;0;2;25;16;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;Jara;MASCULINO	Hortaleza
2022;8477 ;8679;11207;85887;1;14.00;6;4;2;0;22;11;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;C.D.E PARQUE ROMA;MASCULINO	Hortaleza
2022;8477 ;8679;11207;87329;3;11.00;5;3;2;0;14;10;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;CHAMARTIN FC C;MASCULINO	Hortaleza
2022;8477 ;8679;11207;86051;4;9.00;6;3;0;3;24;20;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;C.R.Guindalera;MASCULINO	Hortaleza
2022;8477 ;8679;11207;87331;5;8.00;5;2;2;1;14;9;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;CHAMARTIN FC E;MASCULINO	Hortaleza
2022;8477 ;8679;11207;87495;6;6.00;6;2;0;4;17;32;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;TARRADELLAS F.C.;MASCULINO	Hortaleza
2022;8477 ;8679;11207;85254;7;5.00;6;1;2;3;18;21;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;RACING ARGUELLES JUVENIL;MASCULINO	Hortaleza
2022;8477 ;8679;11207;84645;8;.00;6;0;0;6;12;27;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.2;FUTBOL 11;JUVENIL ;Embassy FC;MASCULINO	Hortaleza
2022;8477 ;8679;11206;87330;2;12.00;5;4;0;1;17;8;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.1;FUTBOL 11;JUVENIL ;CHAMARTIN FC D;MASCULINO	Hortaleza
2022;8477 ;8679;11206;87328;1;13.00;5;4;1;0;14;7;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.1;FUTBOL 11;JUVENIL ;CHAMARTIN FC B;MASCULINO	Hortaleza
2022;8477 ;8679;11206;85456;3;10.00;5;3;1;1;20;11;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.1;FUTBOL 11;JUVENIL ;EF SPARTAC-CHA ;MASCULINO	Hortaleza
2022;8477 ;8679;11206;85856;4;10.00;6;3;1;2;17;16;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.1;FUTBOL 11;JUVENIL ;King's College;MASCULINO	Hortaleza
2022;8477 ;8679;11206;86732;5;7.00;6;2;1;3;13;16;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.1;FUTBOL 11;JUVENIL ;LA MERCED;MASCULINO	Hortaleza
2022;8477 ;8679;11206;84652;6;4.00;6;1;1;4;7;15;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.1;FUTBOL 11;JUVENIL ;ASOCIACION ALACRAN 1997;MASCULINO	Hortaleza
2022;8477 ;8679;11206;84740;7;4.00;5;1;1;2;12;15;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.1;FUTBOL 11;JUVENIL ;RUNNYMEDE;MASCULINO	Hortaleza
2022;8477 ;8679;11206;86264;8;3.00;6;1;0;5;12;24;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F11 JUVENIL GR.1;FUTBOL 11;JUVENIL ;ESCUELA DE HORTALEZA;MASCULINO	Hortaleza
2022;8477 ;8679;11199;88508;1;15.00;5;5;0;0;35;6;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F7 ALEVÍN FEM;FUTBOL 7;ALEVIN ;CEU San Pablo Sanchinarro B;MIXTO	Hortaleza
2022;8477 ;8679;11199;85761;2;9.00;4;3;0;1;21;4;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F7 ALEVÍN FEM;FUTBOL 7;ALEVIN ;A.D. JOIGNY A;MIXTO	Hortaleza
2022;8477 ;8679;11199;86587;3;6.00;5;2;0;3;18;13;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F7 ALEVÍN FEM;FUTBOL 7;ALEVIN ;CEU San Pablo Sanchinarro A;MIXTO	Hortaleza
2022;8477 ;8679;11199;85765;4;6.00;5;2;0;3;12;20;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F7 ALEVÍN FEM;FUTBOL 7;ALEVIN ;A.D. JOIGNY B;MIXTO	Hortaleza
2022;8477 ;8679;11199;84546;5;.00;5;0;0;5;2;45;2022/2023;43 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 43 JDM;;JDM HOR F7 ALEVÍN FEM;FUTBOL 7;ALEVIN ;NUMONT SCHOOL;MIXTO	Hortaleza
